X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,Y
97.0,-51.0,-0.63,-0.09,0.7,-11.0,14.0,-0.014,-0.4,-0.0008,-0.001,-0.001,-0.001,0.0001,0.0,0.0001,0.0,-0.001,1
460.0,-40.0,-0.45,-0.08,-0.8,-13.0,15.0,0.011,-0.2,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,0
495.0,-24.0,-0.16,0.1,-1.3,-13.0,-10.0,0.017,1.5,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0
-48.0,-9.0,0.06,0.24,-1.4,-13.0,-18.0,0.004,-0.1,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,1
-130.0,-14.0,0.17,0.04,-1.1,-13.0,1.0,0.004,0.5,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,1
-84.0,-17.0,0.22,-0.02,-0.9,-13.0,8.0,0.004,0.5,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0001,0.0,-0.0007,1
110.0,-17.0,0.38,-0.06,-0.4,-12.0,15.0,0.01,-0.8,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,1
316.0,-4.0,0.3,0.01,0.9,-11.0,4.0,-0.007,0.0,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,1
345.0,2.0,0.23,0.03,1.1,-11.0,3.0,-0.011,-0.4,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009,1
187.0,25.0,-0.29,0.09,0.9,-11.0,-5.0,-0.009,-0.1,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009,0
35.0,29.0,-0.41,0.14,0.3,-12.0,-11.0,-0.007,0.4,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009,1
-257.0,22.0,-0.23,0.14,-1.0,-13.0,-8.0,0.008,0.0,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,1
6.0,8.0,0.46,0.04,0.1,-12.0,1.0,-0.006,-0.2,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,1
-54.0,7.0,-0.43,0.07,0.3,-12.0,-3.0,-0.018,0.1,-0.001,-0.0011,-0.0011,-0.0011,0.0001,0.0,0.0,0.0,-0.0011,1
129.0,8.0,0.14,0.01,-0.7,-13.0,6.0,0.017,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,1
163.0,11.0,0.32,0.08,-0.4,-12.0,-4.0,0.014,-0.6,-0.0007,-0.0006,-0.0006,-0.0005,-0.0003,0.0,-0.0002,0.0,-0.0005,0
-273.0,9.0,-0.08,0.19,0.3,-12.0,-15.0,-0.013,-0.1,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009,1
-382.0,2.0,-0.21,-0.09,0.1,-12.0,5.0,-0.01,3.6,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009,1
-28.0,-9.0,-0.15,-0.06,-0.6,-13.0,13.0,0.004,-0.1,-0.0008,-0.0007,-0.0007,-0.0007,-0.0002,0.0,0.0,0.0,-0.0007,1
78.0,-9.0,-0.18,0.07,-0.8,-13.0,4.0,-0.008,-1.9,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009,1
353.0,-2.0,0.11,-0.09,-1.0,-13.0,16.0,0.019,-0.2,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,1
500.0,10.0,0.35,0.03,-0.7,-13.0,1.0,0.015,-0.3,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,1
515.0,16.0,0.45,0.26,-0.3,-12.0,-4.0,0.01,-4.0,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0
-197.0,26.0,0.03,0.33,0.6,-11.0,-32.0,-0.021,-0.3,-0.001,-0.001,-0.001,-0.001,0.0,0.0,0.0,0.0,-0.001,1
-400.0,17.0,-0.2,0.06,0.4,-12.0,7.0,-0.012,-1.0,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009,1
-337.0,9.0,-0.31,-0.05,0.1,-12.0,11.0,-0.009,0.7,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009,1
-295.0,7.0,-0.35,-0.01,0.0,-12.0,10.0,-0.009,-0.8,-0.0007,-0.0008,-0.0008,-0.0009,0.0002,0.0,0.0001,0.0,-0.0009,1
-120.0,-1.0,-0.16,-0.01,-0.7,-13.0,8.0,0.01,-0.1,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,1
119.0,-2.0,0.07,-0.1,-0.8,-13.0,23.0,0.016,-1.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,1
224.0,3.0,0.24,0.14,-0.6,-12.0,-12.0,0.012,-1.7,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0
149.0,6.0,0.35,0.33,-0.3,-12.0,-15.0,0.01,-4.1,-0.0008,-0.0006,-0.0006,-0.0005,-0.0003,0.0,-0.0002,0.0,-0.0005,0
-415.0,1.0,-0.03,0.28,0.3,-12.0,-25.0,-0.019,-0.1,-0.001,-0.001,-0.001,-0.001,0.0,0.0,0.0,0.0,-0.001,1
-652.0,-11.0,-0.12,0.15,0.2,-12.0,-12.0,0.003,1.2,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,1
-742.0,-23.0,-0.05,-0.18,0.1,-12.0,2.0,0.01,5.5,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,1
-485.0,-39.0,0.12,-0.11,0.1,-12.0,20.0,0.01,-0.7,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,1
237.0,-46.0,0.31,-0.32,0.6,-11.0,37.0,0.007,0.3,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,1
602.0,-39.0,0.34,-0.1,1.0,-11.0,29.0,-0.006,-3.5,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,1
760.0,-22.0,0.23,0.1,1.4,-11.0,-12.0,-0.01,-1.1,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,0
563.0,-3.0,0.02,0.29,1.6,-10.0,-29.0,-0.016,-1.3,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009,0
149.0,7.0,-0.28,0.33,1.4,-11.0,-36.0,-0.023,0.3,-0.001,-0.001,-0.001,-0.001,0.0,0.0,0.0,0.0,-0.001,0
-264.0,5.0,-0.4,0.36,1.0,-11.0,-38.0,-0.001,0.1,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,1
-453.0,-11.0,-0.29,-0.01,0.3,-12.0,14.0,0.008,-1.7,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,1
159.0,-20.0,0.15,-0.18,0.1,-12.0,26.0,0.016,0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,1
383.0,-15.0,0.3,0.19,0.3,-12.0,11.0,0.013,-5.2,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,1
-182.0,2.0,0.14,0.12,2.6,-9.0,-10.0,-0.007,-0.1,-0.0007,-0.0007,-0.0007,-0.0007,-0.0002,0.0,0.0,0.0,-0.0007,0
-298.0,-2.0,0.02,0.24,2.7,-9.0,-19.0,-0.015,-1.8,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,1
-412.0,-17.0,-0.24,0.02,2.4,-10.0,1.0,-0.011,-0.3,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,1
-281.0,-28.0,-0.3,-0.05,1.9,-10.0,10.0,-0.001,-0.5,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,1
142.0,-32.0,-0.34,-0.09,1.0,-11.0,15.0,-0.004,0.1,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,1
364.0,-24.0,-0.34,-0.04,0.3,-12.0,10.0,0.002,0.0,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,1
402.0,8.0,-0.11,0.07,-0.8,-13.0,-2.0,0.009,0.1,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,1
-102.0,31.0,0.18,0.14,0.4,-12.0,-10.0,-0.004,-0.1,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,1
-155.0,30.0,0.16,0.06,0.5,-11.0,-9.0,-0.003,0.5,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,1
-142.0,27.0,0.2,-0.02,0.7,-11.0,8.0,0.007,0.3,-0.0007,-0.0006,-0.0006,-0.0006,-0.0002,0.0,0.0,0.0,-0.0006,1
-271.0,16.0,-0.24,0.1,0.8,-11.0,-6.0,-0.014,-0.1,-0.0009,-0.0009,-0.0009,-0.0009,0.0001,0.0,0.0,0.0,-0.0009,1
-372.0,-6.0,-0.26,0.08,-0.4,-12.0,-3.0,0.002,0.0,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,1
-239.0,-18.0,-0.17,-0.03,-0.8,-13.0,10.0,0.004,-0.3,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,1
93.0,-23.0,0.39,-0.01,-0.4,-12.0,7.0,0.012,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,1
43.0,-20.0,0.4,0.1,0.4,-12.0,-10.0,-0.005,1.2,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,1
-11.0,-19.0,0.36,-0.07,0.7,-11.0,-3.0,-0.008,2.9,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,1
-7.0,-19.0,0.34,-0.05,0.8,-11.0,3.0,-0.008,2.5,-0.0008,-0.0008,-0.0008,-0.0008,-0.0002,0.0,0.0,0.0,-0.0008,1
248.0,-11.0,-0.21,-0.02,1.1,-11.0,6.0,-0.014,0.0,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009,1
84.0,-1.0,-0.45,0.16,0.2,-12.0,-12.0,-0.007,-0.3,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009,1
-222.0,-6.0,-0.25,0.14,-1.4,-13.0,-8.0,0.008,0.0,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,1
-190.0,-13.0,-0.13,-0.02,-1.7,-14.0,15.0,0.007,-0.6,-0.0006,-0.0007,-0.0007,-0.0007,0.0001,0.0,0.0,0.0,-0.0007,1
253.0,-12.0,0.27,-0.11,-1.5,-13.0,19.0,0.015,0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,1
199.0,5.0,0.35,0.14,-0.4,-12.0,-10.0,-0.003,0.2,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,0
-267.0,5.0,0.2,0.28,0.4,-12.0,-24.0,-0.009,-0.5,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,1
-428.0,-5.0,0.12,0.01,0.6,-11.0,9.0,-0.006,0.8,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,1
-400.0,-9.0,0.09,-0.03,0.6,-11.0,1.0,-0.006,-0.6,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,-0.0002,0.0,-0.0008,1
-114.0,-27.0,-0.35,-0.02,0.1,-12.0,7.0,-0.009,0.0,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009,1
402.0,-16.0,-0.04,-0.04,-1.2,-13.0,11.0,0.008,-0.1,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,1
328.0,26.0,0.0,0.1,-1.1,-13.0,-4.0,-0.001,-0.1,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,1
-216.0,35.0,0.24,0.16,0.0,-12.0,-10.0,-0.006,-0.6,-0.0009,-0.0008,-0.0008,-0.0008,-0.0002,0.0,0.0,0.0,-0.0008,1
-261.0,26.0,0.03,0.05,0.3,-12.0,-2.0,-0.013,0.1,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009,1
-260.0,25.0,-0.03,0.04,0.3,-12.0,1.0,-0.012,0.3,-0.0008,-0.0008,-0.0008,-0.0009,0.0,0.0,0.0001,0.0,-0.0009,1
-320.0,11.0,-0.06,0.08,0.1,-12.0,-4.0,-0.001,0.1,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,1
20.0,1.0,0.07,-0.1,0.1,-12.0,16.0,0.004,-0.1,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,1
178.0,5.0,0.13,0.01,0.3,-12.0,5.0,0.002,0.4,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,1
-344.0,2.0,-0.12,0.15,0.7,-11.0,-11.0,-0.007,0.0,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,1
-166.0,-18.0,-0.18,-0.08,0.1,-12.0,10.0,0.011,0.7,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,1
276.0,-2.0,0.23,0.02,1.7,-10.0,2.0,-0.007,0.0,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,1
-242.0,4.0,-0.29,0.15,1.5,-11.0,-12.0,-0.009,0.0,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,1
358.0,0.0,-0.05,-0.04,-0.6,-13.0,10.0,0.006,-0.1,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,1
503.0,15.0,0.21,0.01,-0.5,-12.0,6.0,0.013,0.0,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,1
521.0,24.0,0.34,0.3,-0.2,-12.0,-12.0,0.013,-4.6,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0
17.0,35.0,0.12,0.3,0.6,-11.0,-28.0,-0.021,-0.3,-0.001,-0.001,-0.001,-0.001,0.0001,0.0,0.0,0.0,-0.001,1
-299.0,30.0,-0.13,0.18,0.5,-11.0,-11.0,-0.014,-0.3,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009,1
-413.0,24.0,-0.19,0.0,0.4,-12.0,-7.0,0.003,2.8,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,1
-224.0,4.0,0.28,-0.02,0.5,-12.0,6.0,0.013,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,-0.0001,0.0,0.0,0.0,-0.0005,1
-187.0,2.0,0.33,0.1,0.6,-11.0,5.0,0.003,-1.0,-0.0007,-0.0007,-0.0007,-0.0006,0.0,0.0,-0.0002,0.0,-0.0006,1
-356.0,-7.0,0.18,0.15,1.2,-11.0,-11.0,-0.01,-0.2,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,1
-435.0,-16.0,0.09,-0.03,1.3,-11.0,4.0,-0.009,1.9,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,1
-417.0,-19.0,0.06,0.06,1.4,-11.0,4.0,-0.008,-1.1,-0.001,-0.001,-0.001,-0.0008,0.0,0.0,-0.0003,0.0,-0.0008,1
-324.0,-35.0,-0.4,-0.01,0.9,-11.0,5.0,-0.016,0.2,-0.001,-0.001,-0.001,-0.001,0.0,0.0,0.0,0.0,-0.001,1
-118.0,-44.0,-0.34,-0.06,-0.2,-12.0,10.0,0.01,0.2,-0.0005,-0.0005,-0.0005,-0.0006,0.0,0.0,0.0,0.0,-0.0006,1
517.0,-33.0,0.28,-0.12,-0.3,-12.0,18.0,0.015,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,1
535.0,-15.0,0.41,0.13,0.5,-11.0,-22.0,0.001,2.1,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0
272.0,-5.0,0.41,0.23,1.1,-11.0,-26.0,-0.002,0.5,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0
-420.0,-7.0,0.22,0.33,1.9,-10.0,-32.0,-0.011,-0.4,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,1
110.0,-48.0,-0.23,-0.09,1.8,-10.0,13.0,-0.007,0.0,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,1
296.0,-41.0,-0.3,-0.04,1.2,-11.0,9.0,-0.003,-0.1,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,1
404.0,-25.0,-0.25,0.03,0.5,-11.0,3.0,0.003,-0.2,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,1
329.0,-15.0,-0.24,0.12,0.2,-12.0,-13.0,-0.001,1.0,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,0
-116.0,-9.0,-0.18,0.27,-0.4,-12.0,-23.0,0.003,-0.5,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,1
-325.0,-25.0,0.08,0.06,-0.7,-13.0,1.0,0.014,0.0,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,1
-306.0,-31.0,0.22,-0.05,-0.5,-12.0,7.0,0.016,1.5,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,1
-352.0,-41.0,0.06,0.12,0.0,-12.0,-7.0,-0.016,-0.2,-0.001,-0.001,-0.001,-0.001,0.0,0.0,0.0,0.0,-0.001,1
490.0,-42.0,-0.16,-0.09,-1.1,-13.0,15.0,0.009,0.3,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,1
596.0,-31.0,-0.07,0.15,-1.2,-13.0,-8.0,0.007,-2.3,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,1
445.0,-15.0,-0.05,0.15,-1.3,-13.0,-11.0,-0.001,0.6,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,0
-208.0,-6.0,-0.08,0.28,-1.4,-13.0,-24.0,-0.002,0.1,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,0
-559.0,-17.0,0.0,0.27,-1.5,-13.0,-22.0,0.006,-0.2,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,1
71.0,-56.0,0.45,-0.1,-0.3,-12.0,16.0,0.006,-0.1,-0.0006,-0.0006,-0.0006,-0.0006,-0.0002,0.0,0.0,0.0,-0.0006,1
285.0,-48.0,0.36,-0.02,0.7,-11.0,8.0,-0.007,-0.3,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,1
51.0,-37.0,0.0,0.16,1.3,-11.0,-14.0,-0.013,0.0,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009,1
231.0,-30.0,-0.41,-0.01,0.2,-12.0,6.0,-0.005,0.0,-0.0008,-0.0008,-0.0008,-0.0008,0.0001,0.0,0.0,0.0,-0.0008,1
331.0,-19.0,-0.28,0.04,-0.8,-13.0,3.0,0.007,-0.2,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,1
58.0,-7.0,0.14,0.19,-1.0,-13.0,-15.0,0.014,0.0,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,1
48.0,-6.0,0.4,0.02,-0.5,-12.0,4.0,0.012,-0.6,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,1
36.0,-5.0,0.46,0.07,0.4,-12.0,-4.0,-0.002,0.6,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,1
-39.0,-4.0,0.46,0.14,1.0,-11.0,-12.0,-0.001,-0.4,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0
-647.0,-22.0,-0.04,0.23,1.9,-10.0,-23.0,-0.024,0.2,-0.001,-0.001,-0.001,-0.001,0.0,0.0,0.0,0.0,-0.001,1
-828.0,-37.0,-0.26,-0.23,1.8,-10.0,3.0,-0.015,5.9,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009,1
-570.0,-58.0,-0.28,-0.1,1.2,-11.0,16.0,0.006,-0.1,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,1
68.0,-70.0,-0.04,-0.21,0.8,-11.0,28.0,0.01,0.2,-0.0006,-0.0005,-0.0005,-0.0005,-0.0001,0.0,0.0,0.0,-0.0005,1
319.0,-67.0,0.02,-0.1,0.8,-11.0,19.0,0.003,-1.6,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,1
503.0,-53.0,0.09,-0.02,0.9,-11.0,1.0,0.004,1.2,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,1
449.0,-29.0,0.16,0.07,1.3,-11.0,-5.0,0.002,0.1,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,1
120.0,-11.0,0.04,0.15,1.8,-10.0,-14.0,-0.011,0.3,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,1
63.0,-5.0,-0.4,0.05,0.2,-12.0,1.0,-0.002,0.0,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,1
-98.0,-4.0,-0.22,0.15,-0.8,-13.0,-10.0,0.009,-0.3,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,1
-174.0,-16.0,0.39,0.07,-0.4,-12.0,-2.0,0.011,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,1
-190.0,-18.0,0.43,0.22,0.1,-12.0,-7.0,-0.004,-2.5,-0.0008,-0.0007,-0.0007,-0.0007,-0.0002,0.0,0.0,0.0,-0.0007,1
-315.0,-22.0,0.34,0.16,0.5,-12.0,-13.0,-0.012,0.4,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009,1
-420.0,-29.0,0.23,0.07,0.7,-11.0,-7.0,-0.012,1.4,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009,1
-449.0,-33.0,0.17,0.05,0.9,-11.0,-6.0,-0.011,-0.1,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,1
-275.0,-56.0,-0.33,0.0,0.5,-11.0,5.0,-0.011,0.0,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009,1
-226.0,-60.0,-0.39,-0.1,0.2,-12.0,9.0,-0.009,1.7,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009,1
-204.0,-60.0,-0.41,-0.09,0.2,-12.0,12.0,-0.008,1.4,-0.0008,-0.0009,-0.0009,-0.0009,0.0001,0.0,0.0,0.0,-0.0009,1
-84.0,-7.0,-0.51,-0.05,-0.4,-8.0,-2.0,0.022,0.9,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,0
176.0,-7.0,0.08,-0.12,-1.1,-9.0,14.0,0.017,-0.7,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,0
263.0,2.0,0.31,0.51,-0.7,-9.0,-13.0,0.008,-2.9,-0.0011,-0.0011,-0.0011,-0.0011,0.0,0.0,0.0,0.0,-0.0011,0
72.0,4.0,0.35,0.1,-0.4,-8.0,-19.0,-0.002,1.3,-0.0017,-0.0015,-0.0015,-0.0014,-0.0003,0.0,-0.0002,0.0,-0.0014,0
-120.0,3.0,0.15,0.19,0.3,-8.0,-10.0,-0.011,-0.4,-0.0018,-0.0018,-0.0018,-0.0018,0.0,0.0,0.0,0.0,-0.0018,0
-172.0,-9.0,-0.11,0.01,0.2,-8.0,0.0,-0.003,0.1,-0.0015,-0.0015,-0.0015,-0.0015,0.0,0.0,0.0,0.0,-0.0015,0
-170.0,-13.0,-0.77,0.17,-0.1,-19.0,5.0,0.025,-0.4,-0.0015,-0.0016,-0.0016,-0.0016,0.0001,0.0,0.0,0.0,-0.0016,0
143.0,-15.0,0.05,0.06,-1.1,-20.0,14.0,0.03,-0.3,-0.0013,-0.0013,-0.0013,-0.0013,0.0,0.0,0.0,0.0,-0.0013,0
168.0,-5.0,0.32,0.27,-0.4,-19.0,-7.0,0.001,0.4,-0.0022,-0.002,-0.002,-0.002,-0.0003,0.0,0.0,0.0,-0.002,0
-36.0,-2.0,0.03,0.34,0.1,-19.0,-12.0,-0.016,0.0,-0.0025,-0.0025,-0.0025,-0.0025,0.0,0.0,0.0,0.0,-0.0025,0
-180.0,-12.0,-0.36,0.26,-0.9,-20.0,-3.0,-0.007,-0.2,-0.0023,-0.0023,-0.0023,-0.0023,0.0,0.0,0.0,0.0,-0.0023,0
-170.0,-15.0,-0.25,-0.04,-1.3,-20.0,10.0,0.022,2.4,-0.0015,-0.0015,-0.0015,-0.0015,0.0,0.0,0.0,0.0,-0.0015,0
-115.0,-16.0,-0.16,0.07,-1.4,-20.0,15.0,0.021,0.3,-0.0014,-0.0015,-0.0015,-0.0015,0.0001,0.0,-0.0001,0.0,-0.0015,0
66.0,-17.0,0.5,0.17,-0.9,-20.0,4.0,0.02,-0.3,-0.0013,-0.0013,-0.0013,-0.0013,0.0,0.0,0.0,0.0,-0.0013,0
-16.0,-14.0,0.45,0.29,0.6,-18.0,-9.0,-0.016,-0.2,-0.0022,-0.0022,-0.0022,-0.0022,0.0,0.0,0.0,0.0,-0.0022,0
-51.0,-14.0,0.39,0.3,0.8,-18.0,-10.0,-0.016,-0.2,-0.0025,-0.0023,-0.0023,-0.0022,-0.0002,0.0,-0.0002,0.0,-0.0022,0
